,Unnamed: 0,Date,Academy,Name,Psychometrics,Presentation
3148,3148,2019-01-30,London Academy,Winnie Osipenko,49,21
3149,3149,2019-01-30,London Academy,Warde Frowen,44,25
3150,3150,2019-01-30,London Academy,Deni Roust,55,21
3151,3151,2019-01-30,London Academy,Hi Tee,60,23
3152,3152,2019-01-30,London Academy,Benny Smallsman,67,13
3153,3153,2019-01-30,London Academy,Jazmin Dark,49,20
3154,3154,2019-01-30,London Academy,Diane-Marie Hilling,47,23
3155,3155,2019-01-30,London Academy,Keri Crewe,49,17
3156,3156,2019-01-30,London Academy,Jenda Fernandez,53,23
3157,3157,2019-01-30,London Academy,Tyrone Bailes,50,22
3158,3158,2019-01-30,London Academy,Loy Mulvy,59,22
3159,3159,2019-01-30,London Academy,Irvine Lawrey,45,19
3160,3160,2019-01-30,London Academy,Carlo Twining,57,22
3161,3161,2019-07-30,London Academy,Georgena Tchaikovsky,49,22
3162,3162,2019-07-30,London Academy,Aili Bursnoll,59,24
3163,3163,2019-07-30,London Academy,Vanessa Gives,60,23
3164,3164,2019-07-30,London Academy,Hartwell Silver,59,18
3165,3165,2019-07-30,London Academy,Bertram Esgate,51,21
3166,3166,2019-07-30,London Academy,Emily Barras,53,16
3167,3167,2019-07-30,London Academy,Isidora Englefield,38,17
3168,3168,2019-07-30,London Academy,Marlon Reside,55,18
3169,3169,2019-07-30,London Academy,Agace O'Shields,58,24
3170,3170,2019-07-30,London Academy,Cobbie Wolfinger,65,22
3171,3171,2019-07-30,London Academy,Kirby Minter,54,12
3172,3172,2019-07-30,London Academy,Aguste Tann,58,18
3173,3173,2019-07-30,London Academy,Pren Varcoe,60,15
3174,3174,2019-07-30,London Academy,Engracia Andriolli,58,20
3175,3175,2019-07-30,London Academy,Rodge Garlick,45,25
3176,3176,2019-07-30,London Academy,Barclay Morter,50,24
3177,3177,2019-07-30,London Academy,Clary Hertwell,60,17
3178,3178,2019-07-30,London Academy,Yehudit Killingbeck,62,17
3179,3179,2019-07-30,London Academy,Anet Satterley,61,19
3180,3180,2019-07-30,London Academy,Stanislaus Sendley,58,17
3181,3181,2019-07-30,London Academy,Brad Coleyshaw,56,21
3182,3182,2019-07-30,London Academy,Aggie Remmers,59,21
3183,3183,2019-07-30,London Academy,Kris Whaley,53,16
3184,3184,2019-07-30,London Academy,Kirsten Spelman,53,20
3185,3185,2019-07-30,London Academy,Adaline Durtnell,60,24
3186,3186,2019-07-30,London Academy,Marna Matskevich,57,19
3187,3187,2019-07-30,London Academy,Eberhard Cattemull,58,23
3188,3188,2019-07-30,London Academy,Meyer Dobbison,59,18
3189,3189,2019-07-30,London Academy,Beauregard Hould,60,26
3190,3190,2019-07-30,London Academy,Micheal Di Matteo,57,23
3191,3191,2019-05-30,Birmingham Academy,Nata Bohman,60,25
3192,3192,2019-05-30,Birmingham Academy,Bennie Latan,60,26
3193,3193,2019-05-30,Birmingham Academy,Noel Hayland,60,23
3194,3194,2019-05-30,Birmingham Academy,Niles Haughin,41,23
3195,3195,2019-05-30,Birmingham Academy,Gawen Murricanes,52,21
3196,3196,2019-05-30,Birmingham Academy,Megan Hallihan,59,19
3197,3197,2019-05-30,Birmingham Academy,Charissa Briiginshaw,73,20
3198,3198,2019-05-30,Birmingham Academy,Mill Uridge,60,13
3199,3199,2019-05-30,Birmingham Academy,Samuele Melpuss,48,22
3200,3200,2019-05-30,Birmingham Academy,Bertie Macafee,59,17
3201,3201,2019-05-30,Birmingham Academy,Benita Robbel,59,18
3202,3202,2019-05-30,Birmingham Academy,Daile Kitchinham,47,17
3203,3203,2019-05-30,Birmingham Academy,Trumaine Chastney,51,21
3204,3204,2019-05-30,Birmingham Academy,Cesaro Dodgshon,67,23
3205,3205,2019-05-30,Birmingham Academy,Marius Soltan,55,22
3206,3206,2019-05-30,Birmingham Academy,Ulrikaumeko Yeandel,58,27
3207,3207,2019-05-30,Birmingham Academy,Deonne Prott,59,20
3208,3208,2019-05-30,Birmingham Academy,Janelle Forbear,56,19
3209,3209,2019-05-30,Birmingham Academy,Allistir Langrick,63,24
3210,3210,2019-05-30,Birmingham Academy,Janina Muncer,54,20
3211,3211,2019-10-30,London Academy,Curry Dunnan,58,18
3212,3212,2019-10-30,London Academy,Willabella Lanchberry,54,27
3213,3213,2019-10-30,London Academy,Gaile Carpenter,39,24
3214,3214,2019-10-30,London Academy,Kasey Mattacks,59,23
3215,3215,2019-10-30,London Academy,Agnesse Beeken,60,25
3216,3216,2019-10-30,London Academy,Jerrylee Koenen,45,17
3217,3217,2019-10-30,London Academy,Mic Wilshire,52,21
3218,3218,2019-10-30,London Academy,Lanni Arrowsmith,53,19
3219,3219,2019-10-30,London Academy,Gerladina Reynolds,45,21
3220,3220,2019-10-30,London Academy,Nefen Wolton,60,25
3221,3221,2019-10-30,London Academy,Mary Darnbrough,62,23
3222,3222,2019-10-30,London Academy,Daphene Barkly,57,20
3223,3223,2019-10-30,London Academy,Janna Houlaghan,56,18
3224,3224,2019-10-30,London Academy,Florella Boays,62,19
3225,3225,2019-10-30,London Academy,Abdel Shovel,56,18
3226,3226,2019-10-30,London Academy,Luisa Griffe,64,20
3227,3227,2019-10-30,London Academy,Kaycee Mattusevich,58,15
3228,3228,2019-10-30,London Academy,Arielle Donati,62,22
3229,3229,2019-10-30,London Academy,Sibylle Thomazin,42,19
3230,3230,2019-10-30,London Academy,Di Simonich,55,21
3231,3231,2019-10-30,London Academy,Annadiana Lumsden,61,16
3232,3232,2019-10-30,London Academy,Lola Ebsworth,57,22
3233,3233,2019-10-30,London Academy,Janos Shellsheere,46,21
3234,3234,2019-10-30,London Academy,Rurik Crimmins,46,21
3235,3235,2019-10-30,London Academy,Abrahan Biggerdike,48,14
3236,3236,2019-10-30,London Academy,Graehme Seamer,52,20
3237,3237,2019-10-30,London Academy,Pier Spatig,60,25
3238,3238,2019-01-31,Birmingham Academy,Kiley Clavey,62,24
3239,3239,2019-01-31,Birmingham Academy,Shurlocke Cringle,49,18
3240,3240,2019-01-31,Birmingham Academy,Base Doggett,38,24
3241,3241,2019-01-31,Birmingham Academy,Almire Tewkesberry,70,19
3242,3242,2019-01-31,Birmingham Academy,Bartholemy Trippitt,60,13
3243,3243,2019-01-31,Birmingham Academy,Briana Brader,59,19
3244,3244,2019-01-31,Birmingham Academy,Deonne Simionato,64,15
3245,3245,2019-01-31,Birmingham Academy,Cozmo Abel,51,22
3246,3246,2019-01-31,Birmingham Academy,Lemmie Jendrich,54,24
3247,3247,2019-01-31,Birmingham Academy,Eran Varga,57,13
3248,3248,2019-01-31,Birmingham Academy,Pamela Gadman,53,19
3249,3249,2019-01-31,Birmingham Academy,Bendix Bonnette,49,17
3250,3250,2019-01-31,Birmingham Academy,Pet Wise,56,15
3251,3251,2019-01-31,Birmingham Academy,Ulick Pickervance,59,18
3252,3252,2019-01-31,Birmingham Academy,Art Mitkin,57,18
3253,3253,2019-01-31,Birmingham Academy,Sibley Addison,56,22
3254,3254,2019-01-31,Birmingham Academy,Silvain Geeve,49,18
3255,3255,2019-01-31,Birmingham Academy,Aindrea Davio,60,21
3256,3256,2019-01-31,Birmingham Academy,Daryle Janoch,63,15
3257,3257,2019-01-31,Birmingham Academy,Gerhard Mcgrath,62,25
3258,3258,2019-07-31,London Academy,Matthieu Dulake,58,22
3259,3259,2019-07-31,London Academy,Shurlock Dutch,43,24
3260,3260,2019-07-31,London Academy,Cristina Finlan,56,20
3261,3261,2019-07-31,London Academy,Christie Blincoe,51,24
3262,3262,2019-07-31,London Academy,Gardner Estick,60,22
3263,3263,2019-07-31,London Academy,Natasha Christol,51,26
3264,3264,2019-07-31,London Academy,Riannon Baraclough,62,16
3265,3265,2019-07-31,London Academy,Tallia Rushford,57,19
3266,3266,2019-07-31,London Academy,Angelica Neissen,53,17
3267,3267,2019-07-31,London Academy,Langston Adamski,54,23
3268,3268,2019-07-31,London Academy,Amerigo Heys,51,26
3269,3269,2019-07-31,London Academy,Debi Gold,42,14
3270,3270,2019-07-31,London Academy,Natalie Norwich,54,17
3271,3271,2019-07-31,London Academy,Benjamin Chastand,54,24
3272,3272,2019-07-31,London Academy,Elsworth Bendtsen,51,23
3273,3273,2019-07-31,London Academy,Anabella Wilcox,48,24
3274,3274,2019-07-31,London Academy,Regina Calver,58,16
3275,3275,2019-07-31,London Academy,Karla Windridge,61,21
3276,3276,2019-07-31,London Academy,Lannie Minister,68,24
3277,3277,2019-07-31,London Academy,Towny Povall,60,19
3278,3278,2019-07-31,London Academy,Joletta Kalinowsky,51,25
3279,3279,2019-07-31,London Academy,Simonette Mawson,61,24
3280,3280,2019-07-31,London Academy,Milly Ison,59,21
3281,3281,2019-07-31,London Academy,Con Haxley,50,23
3282,3282,2019-07-31,London Academy,Bryanty Greenacre,53,23
3283,3283,2019-07-31,London Academy,Vivianne Shills,53,20
3284,3284,2019-07-31,London Academy,Renado Bulfoot,65,18
3285,3285,2019-10-31,Birmingham Academy,Janna Wiffield,59,20
3286,3286,2019-10-31,Birmingham Academy,Cass Jenyns,47,21
3287,3287,2019-10-31,Birmingham Academy,Fair Lucia,53,24
3288,3288,2019-10-31,Birmingham Academy,Homer Sebborn,54,24
3289,3289,2019-10-31,Birmingham Academy,Phillip Headech,54,16
3290,3290,2019-10-31,Birmingham Academy,Casper Willcott,63,21
3291,3291,2019-10-31,Birmingham Academy,Betty Frensch,45,22
3292,3292,2019-10-31,Birmingham Academy,Kristian Girhard,54,23
3293,3293,2019-10-31,Birmingham Academy,Marianna Casa,55,16
3294,3294,2019-10-31,Birmingham Academy,Lazarus Varley,60,24
3295,3295,2019-10-31,Birmingham Academy,Lucas Duthie,54,21
3296,3296,2019-10-31,Birmingham Academy,Hale Severns,55,20
3297,3297,2019-10-31,Birmingham Academy,Arne Morando,60,12
3298,3298,2019-10-31,Birmingham Academy,Archambault Evanson,54,22
3299,3299,2019-10-31,Birmingham Academy,Yolane Lowsely,56,22
3300,3300,2019-10-31,Birmingham Academy,Cecil Lehrer,39,22
3301,3301,2019-04-04,Birmingham Academy,Bard Demonge,42,21
3302,3302,2019-04-04,Birmingham Academy,Elyssa Spenceley,45,16
3303,3303,2019-04-04,Birmingham Academy,Ardelis Gylle,61,20
3304,3304,2019-04-04,Birmingham Academy,Mercy Coronas,65,21
3305,3305,2019-04-04,Birmingham Academy,Isac Peschmann,63,17
3306,3306,2019-04-04,Birmingham Academy,Rhona Bisgrove,60,21
3307,3307,2019-04-04,Birmingham Academy,Lamont Leverington,44,20
3308,3308,2019-04-04,Birmingham Academy,Gardie Swaysland,60,23
3309,3309,2019-04-04,Birmingham Academy,Charlotte Possa,50,17
3310,3310,2019-04-04,Birmingham Academy,Norbie Iacobucci,56,20
3311,3311,2019-04-04,Birmingham Academy,Andreas Kincey,53,18
3312,3312,2019-04-04,Birmingham Academy,Vaclav Kettlestringes,48,18
3313,3313,2019-04-04,Birmingham Academy,Alberto O Sullivan,67,26
3314,3314,2019-04-04,Birmingham Academy,Klement Harley,64,25
3315,3315,2019-04-04,Birmingham Academy,Jon Aries,59,18
3316,3316,2019-04-04,Birmingham Academy,Deck Eannetta,53,16
3317,3317,2019-04-04,Birmingham Academy,Rowney Von Hagt,61,18
3318,3318,2019-04-04,Birmingham Academy,Josselyn O'Sheils,51,17
3319,3319,2019-04-04,Birmingham Academy,Harmon Jaggi,56,20
3320,3320,2019-04-04,Birmingham Academy,Daisy Brims,65,17
3321,3321,2019-04-04,Birmingham Academy,Baron Freschi,49,24
3322,3322,2019-04-04,Birmingham Academy,Haywood Sandeford,47,22
3323,3323,2019-04-04,Birmingham Academy,Flo Mcsparran,47,19
3324,3324,2019-04-04,Birmingham Academy,Darb Noor,59,19
3325,3325,2019-04-04,Birmingham Academy,Adah Spencers,52,22
3326,3326,2019-04-04,Birmingham Academy,Gabbie Over,52,21
3327,3327,2019-04-04,Birmingham Academy,Bud Carletto,54,21
3328,3328,2019-04-04,Birmingham Academy,Sunny Menat,52,26
3329,3329,2019-04-04,Birmingham Academy,Remington Hensmans,51,17
3330,3330,2019-04-04,Birmingham Academy,Pearce Maxwale,51,20
3331,3331,2019-04-04,Birmingham Academy,Tiffie Barenskie,46,19
3332,3332,2019-04-04,Birmingham Academy,Thea Persey,51,20
3333,3333,2019-04-04,Birmingham Academy,Berry Codd,58,20
3334,3334,2019-04-04,Birmingham Academy,Jacky Reilingen,58,22
3335,3335,2019-12-04,London Academy,Trefor Kalinowsky,52,18
3336,3336,2019-12-04,London Academy,Gertrudis Balhatchet,49,18
3337,3337,2019-12-04,London Academy,Leighton Iddy,61,24
3338,3338,2019-12-04,London Academy,Jordain Rochester,67,21
3339,3339,2019-12-04,London Academy,Clementia Beasleigh,52,19
3340,3340,2019-12-04,London Academy,Christian Tunny,60,21
3341,3341,2019-12-04,London Academy,Trenna Mccurt,53,22
3342,3342,2019-12-04,London Academy,Bernhard Birchall,56,18
3343,3343,2019-12-04,London Academy,Felicle Kops,56,16
3344,3344,2019-12-04,London Academy,Lara Dougherty,36,20
3345,3345,2019-12-04,London Academy,Gustavo Barok,52,26
3346,3346,2019-12-04,London Academy,Alethea Rangell,52,20
3347,3347,2019-12-04,London Academy,Danila Leamon,54,18
3348,3348,2019-12-04,London Academy,Essy Haggus,50,20
3349,3349,2019-12-04,London Academy,Mose Trase,53,20
3350,3350,2019-12-04,London Academy,Shanna Juniper,58,16
3351,3351,2019-12-04,London Academy,Daryn Dugmore,51,18
3352,3352,2019-12-04,London Academy,Lindsay Heninghem,39,21
3353,3353,2019-12-04,London Academy,Granville Slad,50,19
3354,3354,2019-12-04,London Academy,Michael Ettles,55,21
3355,3355,2019-12-04,London Academy,Stephan Middle,51,27
3356,3356,2019-12-04,London Academy,Jessee Blagbrough,45,24
3357,3357,2019-12-04,London Academy,Gib Krol,63,16
3358,3358,2019-07-04,Birmingham Academy,Devon Mccracken,45,17
3359,3359,2019-07-04,Birmingham Academy,Evered Giovanizio,55,24
3360,3360,2019-07-04,Birmingham Academy,Fan Hember,57,22
3361,3361,2019-07-04,Birmingham Academy,Sharl Shambrooke,53,27
3362,3362,2019-07-04,Birmingham Academy,Blondy Fearnall,58,20
3363,3363,2019-07-04,Birmingham Academy,Haroun Dowber,47,15
3364,3364,2019-07-04,Birmingham Academy,Letizia Mckern,57,18
3365,3365,2019-07-04,Birmingham Academy,Sal Inglesent,50,24
3366,3366,2019-07-04,Birmingham Academy,Gabi Ivins,59,21
3367,3367,2019-07-04,Birmingham Academy,Henrieta Chatto,50,22
3368,3368,2019-07-04,Birmingham Academy,Steffen Marcombe,63,19
3369,3369,2019-07-04,Birmingham Academy,Teriann Matyashev,51,21
3370,3370,2019-07-04,Birmingham Academy,Niall Graine,61,24
3371,3371,2019-07-04,Birmingham Academy,Darin Healing,55,23
3372,3372,2019-07-04,Birmingham Academy,Donnie Sandwick,58,23
3373,3373,2019-07-04,Birmingham Academy,Dyna Sange,73,15
3374,3374,2019-07-04,Birmingham Academy,Thoma Bolesworth,53,18
3375,3375,2019-07-04,Birmingham Academy,Noby Vacher,56,19
3376,3376,2019-07-04,Birmingham Academy,Joela Galea,46,20
3377,3377,2019-07-04,Birmingham Academy,Melodee Crippen,59,18
3378,3378,2019-07-04,Birmingham Academy,Clarette Pexton,59,12
3379,3379,2019-07-04,Birmingham Academy,Lock Ellerker,54,23
3380,3380,2019-07-04,Birmingham Academy,Harmonia Winspare,58,21
3381,3381,2019-06-04,London Academy,Nicolle Radford,55,22
3382,3382,2019-06-04,London Academy,Rebekkah Airdrie,56,13
3383,3383,2019-06-04,London Academy,Aura Louche,54,15
3384,3384,2019-06-04,London Academy,Lucius Buswell,57,26
3385,3385,2019-06-04,London Academy,Bambi See,62,19
3386,3386,2019-06-04,London Academy,Joana Frawley,58,21
3387,3387,2019-06-04,London Academy,Vernon Curl,55,16
3388,3388,2019-06-04,London Academy,Elsie Fursland,53,17
3389,3389,2019-06-04,London Academy,Wade Friedenbach,52,18
3390,3390,2019-06-04,London Academy,Vladamir Waddams,52,23
3391,3391,2019-06-04,London Academy,Ronda Budcock,55,19
3392,3392,2019-06-04,London Academy,Fraser Hurnell,52,20
3393,3393,2019-06-04,London Academy,Shandeigh Ilyushkin,48,20
3394,3394,2019-06-04,London Academy,Katalin Redley,55,21
3395,3395,2019-06-04,London Academy,Ambrosi Carnow,56,20
3396,3396,2019-06-04,London Academy,Jon Raikes,62,25
3397,3397,2019-06-04,London Academy,Julie Condliffe,58,19
3398,3398,2019-06-04,London Academy,Al Hugonet,59,21
3399,3399,2019-06-04,London Academy,Edward Gallop,49,14
3400,3400,2019-06-04,London Academy,Ash Hansen,40,17
3401,3401,2019-06-04,London Academy,Percival Berrycloth,47,22
3402,3402,2019-06-04,London Academy,Matthiew Tumbridge,56,15
3403,3403,2019-06-04,London Academy,Dru Maling,43,25
3404,3404,2019-06-04,London Academy,Farrel Bertl,56,16
3405,3405,2019-06-04,London Academy,Abram Goldster,56,15
3406,3406,2019-06-04,London Academy,Westleigh Aleksidze,49,22
3407,3407,2019-06-04,London Academy,Elisabeth Ebbutt,66,23
3408,3408,2019-06-04,London Academy,Chandler Tregust,36,17
3409,3409,2019-06-04,London Academy,Hartwell Jewess,63,22
3410,3410,2019-06-04,London Academy,Celestina Aysik,55,21
3411,3411,2019-06-04,London Academy,Brandy Iannazzi,57,19
3412,3412,2019-06-04,London Academy,Belvia O'Neill,44,19
3413,3413,2019-06-04,London Academy,Selby Floyd,61,20
3414,3414,2019-06-04,London Academy,Kenton Kilgrove,52,18
3415,3415,2019-09-04,London Academy,Dulcine Duffil,62,25
3416,3416,2019-09-04,London Academy,Vivian Syson,56,17
3417,3417,2019-09-04,London Academy,Herta Stainer,59,19
3418,3418,2019-09-04,London Academy,Omero Shill,52,17
3419,3419,2019-09-04,London Academy,Vachel Caren,60,18
3420,3420,2019-09-04,London Academy,Lenora Karpinski,68,10
3421,3421,2019-09-04,London Academy,Armando Schirak,53,15
3422,3422,2019-09-04,London Academy,Immanuel Valek,53,23
3423,3423,2019-09-04,London Academy,Patton Jolin,57,14
3424,3424,2019-09-04,London Academy,Randee Lorrain,45,19
3425,3425,2019-09-04,London Academy,Vance Fey,50,22
3426,3426,2019-09-04,London Academy,Manfred Swyer-Sexey,52,19
3427,3427,2019-09-04,London Academy,Webster Hanratty,52,22
3428,3428,2019-09-04,London Academy,Min Yanson,49,24
3429,3429,2019-09-04,London Academy,Bryant Losseljong,64,22
3430,3430,2019-09-04,London Academy,Kris Balassi,53,17
3431,3431,2019-09-04,London Academy,Joela Sanja,47,19
3432,3432,2019-09-04,London Academy,Nona Coghlan,53,20
3433,3433,2019-09-04,London Academy,Carmelia Gheorghe,52,23
3434,3434,2019-09-04,London Academy,Care Ife,51,22
3435,3435,2019-09-04,London Academy,Merlina Yashanov,54,21
3436,3436,2019-09-04,London Academy,Teddy Baraclough,59,17
3437,3437,2019-09-04,London Academy,Petrina Sterland,58,21
3438,3438,2019-09-04,London Academy,Erna Milne,51,19
3439,3439,2019-09-04,London Academy,Anna Lamperti,60,25
3440,3440,2019-09-04,London Academy,Raquel Bastide,59,14
3441,3441,2019-09-04,London Academy,Eugen Boggs,54,19
3442,3442,2019-09-04,London Academy,Babita Bramsen,67,20
3443,3443,2019-09-04,London Academy,Korey Ennor,45,22
3444,3444,2019-09-04,London Academy,Toby Stadden,60,23
3445,3445,2019-09-04,London Academy,Engracia Polycote,55,22
3446,3446,2019-09-04,London Academy,Arman Boribal,67,17
3447,3447,2019-12-05,Birmingham Academy,Tobe Markovic,55,16
3448,3448,2019-12-05,Birmingham Academy,Benita Downgate,60,23
3449,3449,2019-12-05,Birmingham Academy,Dionis Rowatt,65,10
3450,3450,2019-12-05,Birmingham Academy,Jacquetta Pill,53,20
3451,3451,2019-12-05,Birmingham Academy,Terencio Mulles,58,19
3452,3452,2019-12-05,Birmingham Academy,Deeyn Klimkin,50,21
3453,3453,2019-12-05,Birmingham Academy,Giralda Sloss,47,24
3454,3454,2019-12-05,Birmingham Academy,Allie Sheber,67,21
3455,3455,2019-12-05,Birmingham Academy,Kenton Elvish,58,15
3456,3456,2019-12-05,Birmingham Academy,Oliviero Tunnicliffe,42,16
3457,3457,2019-12-05,Birmingham Academy,Flore Masden,57,25
3458,3458,2019-12-05,Birmingham Academy,Orlando Borrowman,48,21
3459,3459,2019-12-05,Birmingham Academy,Maxie Yerborn,72,22
3460,3460,2019-12-05,Birmingham Academy,Clark Kovacs,57,16
3461,3461,2019-12-05,Birmingham Academy,Blisse Vinick,51,18
3462,3462,2019-12-05,Birmingham Academy,Alejoa Vatcher,49,17
3463,3463,2019-12-05,Birmingham Academy,Augustine Sultana,51,22
3464,3464,2019-12-05,Birmingham Academy,Amil Coysh,65,19
3465,3465,2019-12-05,Birmingham Academy,Ronnica Linfield,47,23
3466,3466,2019-12-05,Birmingham Academy,Eleanor Denington,53,17
3467,3467,2019-12-05,Birmingham Academy,Gianina Wandless,64,24
3468,3468,2019-02-05,London Academy,Magda Mckirton,57,18
3469,3469,2019-02-05,London Academy,Gabrila Hehir,54,15
3470,3470,2019-02-05,London Academy,Aluino Sainter,53,17
3471,3471,2019-02-05,London Academy,Poul Basnett,59,21
3472,3472,2019-02-05,London Academy,Nicolette Bonehill,52,23
3473,3473,2019-02-05,London Academy,Fabien Hardaway,59,20
3474,3474,2019-02-05,London Academy,Haily Tomkins,48,18
3475,3475,2019-02-05,London Academy,Keriann Crambie,64,18
3476,3476,2019-02-05,London Academy,Alix Burridge,47,17
3477,3477,2019-02-05,London Academy,Nikola Giroldi,60,20
3478,3478,2019-02-05,London Academy,Frederica Keher,47,21
3479,3479,2019-02-05,London Academy,Rowe Fritter,68,22
3480,3480,2019-02-05,London Academy,Daisie Wildsmith,53,19
3481,3481,2019-02-05,London Academy,Shanon Oldknow,54,19
3482,3482,2019-02-05,London Academy,Rollo Quarry,60,27
3483,3483,2019-02-05,London Academy,Franklyn Gillman,47,15
3484,3484,2019-02-05,London Academy,Kaleb Cappel,68,22
3485,3485,2019-02-05,London Academy,Alphard Marrison,60,25
3486,3486,2019-02-05,London Academy,Matthiew Olekhov,47,19
3487,3487,2019-02-05,London Academy,Garrard Yakunin,46,15
3488,3488,2019-02-05,London Academy,Cynthy Raiker,49,11
3489,3489,2019-02-05,London Academy,Joy Critten,61,23
3490,3490,2019-02-05,London Academy,Randolf Boraston,55,14
3491,3491,2019-02-05,London Academy,Padget Gillyatt,66,18
3492,3492,2019-02-05,London Academy,Emmalynn Valentetti,57,19
3493,3493,2019-02-05,London Academy,Arley Pinnegar,52,23
3494,3494,2019-02-05,London Academy,Felicity Biggans,57,19
3495,3495,2019-02-05,London Academy,Colene Degli Antoni,52,26
3496,3496,2019-02-05,London Academy,Raimundo Stacey,54,23
3497,3497,2019-02-05,London Academy,Felicio Mcgillivray,55,20
3498,3498,2019-02-05,London Academy,Caryn Adriaan,67,22
3499,3499,2019-02-05,London Academy,Diandra Searles,51,21
3500,3500,2019-02-05,London Academy,Andrey Lawlance,65,15
3501,3501,2019-02-05,London Academy,Carroll Benyon,57,20
3502,3502,2019-06-05,London Academy,Cully Seward,51,22
3503,3503,2019-06-05,London Academy,Granthem Long,57,22
3504,3504,2019-06-05,London Academy,Freddie Ludlam,52,16
3505,3505,2019-06-05,London Academy,Willow Gaywood,44,23
3506,3506,2019-06-05,London Academy,Sawyere Paskell,57,22
3507,3507,2019-06-05,London Academy,Garrick Fairbanks,51,11
3508,3508,2019-06-05,London Academy,Nomi Verne,52,21
3509,3509,2019-06-05,London Academy,Verla Di Antonio,52,24
3510,3510,2019-06-05,London Academy,Ebeneser Handy,59,24
3511,3511,2019-06-05,London Academy,Tracee Hawkswood,48,26
3512,3512,2019-06-05,London Academy,Derrik Lumbers,48,19
3513,3513,2019-06-05,London Academy,Jecho Rousel,70,18
3514,3514,2019-06-05,London Academy,Betsey Chadwell,49,18
3515,3515,2019-06-05,London Academy,Claudio Handrick,58,18
3516,3516,2019-06-05,London Academy,Marillin Rosendall,64,16
3517,3517,2019-06-05,London Academy,Gavan Soltan,55,22
3518,3518,2019-06-05,London Academy,Hilliard Brockett,66,23
3519,3519,2019-06-05,London Academy,Yankee Reihm,56,16
3520,3520,2019-06-05,London Academy,Louella Cuppitt,54,17
3521,3521,2019-06-05,London Academy,Chadd Ellen,59,19
3522,3522,2019-06-05,London Academy,Clyve Bradden,54,25
3523,3523,2019-06-05,London Academy,Augustin Tabrett,51,24
3524,3524,2019-06-05,London Academy,Nanni Caldera,51,18
3525,3525,2019-06-05,London Academy,Joachim Guslon,59,24
3526,3526,2019-06-05,London Academy,Dixie Macrae,54,21
3527,3527,2019-06-05,London Academy,Lewiss Sabban,50,16
3528,3528,2019-06-05,London Academy,Hattie Dullard,50,24
3529,3529,2019-03-05,London Academy,Penni Grioli,60,15
3530,3530,2019-03-05,London Academy,Vale Fishbie,59,22
3531,3531,2019-03-05,London Academy,Augusto Bearblock,41,19
3532,3532,2019-03-05,London Academy,Gabie Maletratt,54,18
3533,3533,2019-03-05,London Academy,Vinnie Gimbrett,62,17
3534,3534,2019-03-05,London Academy,Vanda Boate,65,21
3535,3535,2019-03-05,London Academy,Callie Glasscock,59,21
3536,3536,2019-03-05,London Academy,Eleonora Bleazard,55,25
3537,3537,2019-03-05,London Academy,Kristoforo Hemphrey,48,24
3538,3538,2019-03-05,London Academy,Anastasia Howsam,62,15
3539,3539,2019-03-05,London Academy,Weylin Culpin,64,24
3540,3540,2019-03-05,London Academy,Aidan Elrick,61,27
3541,3541,2019-03-05,London Academy,Welbie Curgenven,60,22
3542,3542,2019-03-05,London Academy,Agosto Meaddowcroft,59,20
3543,3543,2019-03-05,London Academy,Tiphany Gribben,56,18
3544,3544,2019-03-05,London Academy,Rennie Kennsley,54,19
3545,3545,2019-03-05,London Academy,Matthaeus Stickens,55,24
3546,3546,2019-03-05,London Academy,Jacquelin Clampin,51,19
3547,3547,2019-03-05,London Academy,Frannie Doby,65,16
3548,3548,2019-03-05,London Academy,Jesse Tiron,59,19
3549,3549,2019-03-05,London Academy,Mordecai Chaunce,49,21
3550,3550,2019-03-05,London Academy,Johnny Shea,57,22
3551,3551,2019-03-05,London Academy,Reg Mcreynold,53,20
3552,3552,2019-03-05,London Academy,Deerdre Mussard,57,22
3553,3553,2019-03-05,London Academy,Pen Tulley,48,24
3554,3554,2019-03-05,London Academy,Phineas Purton,50,22
3555,3555,2019-03-05,London Academy,Avrom Harlowe,47,16
3556,3556,2019-03-05,London Academy,Vannie Hounsome,59,23
3557,3557,2019-11-05,London Academy,Anthiathia Guirau,52,22
3558,3558,2019-11-05,London Academy,Garry Nornasell,63,21
3559,3559,2019-11-05,London Academy,Ezekiel Himsworth,54,15
3560,3560,2019-11-05,London Academy,Chrysa Guildford,58,23
3561,3561,2019-11-05,London Academy,Frasco Ekkel,58,20
3562,3562,2019-11-05,London Academy,Chancey Parton,49,23
3563,3563,2019-11-05,London Academy,Marshal Darycott,60,25
3564,3564,2019-11-05,London Academy,Zilvia Byrcher,60,23
3565,3565,2019-11-05,London Academy,Joice Stennet,65,20
3566,3566,2019-11-05,London Academy,Tyler Traynor,59,18
3567,3567,2019-11-05,London Academy,Say Kleinhausen,54,21
3568,3568,2019-11-05,London Academy,Lyndsey Relph,60,23
3569,3569,2019-11-05,London Academy,Gigi Layne,57,13
3570,3570,2019-11-05,London Academy,Hilton Vedstra,50,15
3571,3571,2019-11-05,London Academy,Jessie Plampeyn,55,17
3572,3572,2019-11-05,London Academy,Cirstoforo Kerslake,64,19
3573,3573,2019-11-05,London Academy,Jesse Ten Broek,59,23
3574,3574,2019-11-05,London Academy,Michel Gouth,61,22
3575,3575,2019-11-05,London Academy,Friedrick Yeates,60,19
